index,assignment_id,attribute,worker_id,n_clicks,n_seconds,last_modified
311,dec299aa83,content_building,38bb19fc8a,1,0.115,2016-09-28T18:48:48+00:00
312,7b68cfc5a8,content_building,8bbaa43e86,1,0.20400000000000001,2016-09-28T19:05:13+00:00
313,41ed09df75,content_building,7a2d272d29,176,312.679,2016-09-28T18:46:26+00:00
314,93d72b7723,content_building,b44315ed05,13,69.033,2016-09-28T18:33:37+00:00
315,88f16ba38a,content_building,7a2d272d29,272,161.516,2016-09-28T19:22:56+00:00
316,d0484aa5a5,content_building,00631301e8,130,279.94,2016-09-28T18:41:13+00:00
317,61758a1007,content_building,1e45813da3,151,463.584,2016-09-28T18:34:44+00:00
318,a5847c92e8,content_building,18fb0da3cf,176,141.699,2016-09-28T18:51:19+00:00
319,4950cf6413,content_building,1e45813da3,175,255.74,2016-09-28T19:25:06+00:00
320,aa461d4aad,content_building,4bb66df86d,196,178.434,2016-09-28T19:39:21+00:00
321,78b58caadb,content_building,537758502d,178,114.666,2016-09-28T18:38:40+00:00
322,4f68ab255d,content_building,537758502d,184,129.607,2016-09-28T18:30:45+00:00
323,fb9bd9e2d4,content_building,8c24affad0,294,341.721,2016-09-28T18:39:07+00:00
324,77f59a5d82,content_building,1e45813da3,1,0.636,2016-09-28T18:24:11+00:00
325,bef727882c,content_building,5804d2da04,236,278.445,2016-09-28T18:37:34+00:00
326,272274481d,content_building,8bbaa43e86,282,104.713,2016-09-28T18:57:14+00:00
327,86864f93e2,content_building,7a2d272d29,257,420.226,2016-09-28T18:44:06+00:00
328,973921227b,content_building,e9b1ecf8f1,244,677.596,2016-09-28T18:46:24+00:00
329,faec96abfb,content_building,69bc8296ba,187,361.024,2016-09-28T18:30:19+00:00
330,81aef8234a,content_building,69611568c8,163,357.614,2016-09-28T18:37:44+00:00
331,14dadf2512,content_building,8bbaa43e86,258,110.332,2016-09-28T19:07:27+00:00
332,c1b21b3e57,content_building,2147e30d67,1,0.203,2016-09-28T18:51:54+00:00
333,614ed57b12,content_building,18fb0da3cf,181,168.564,2016-09-28T18:26:34+00:00
334,b4709f7c6c,content_building,618b2a871c,220,324.602,2016-09-28T18:44:20+00:00
335,4906ba96d1,content_building,7a2d272d29,258,392.349,2016-09-28T18:41:04+00:00
336,f97188663f,content_building,7a2d272d29,269,305.285,2016-09-28T18:36:54+00:00
337,e52db0d381,content_building,b13f46ce25,6,16.411,2016-09-28T19:02:30+00:00
338,dc114a11e1,content_building,98df4194c0,140,156.992,2016-09-28T18:45:47+00:00
339,5a4b7d7fea,content_building,5ad9a9b7ef,43,49.243,2016-09-28T18:43:34+00:00
340,dc3d8b451a,content_building,ce9dfafe05,217,173.261,2016-09-28T18:50:00+00:00
341,28f7d1f1ce,content_building,8bbaa43e86,1,0.167,2016-09-28T18:36:08+00:00
342,8f8a346865,content_building,2c2579157a,369,305.731,2016-09-28T18:36:42+00:00
343,8f8288415a,content_building,618b2a871c,293,324.019,2016-09-28T18:38:03+00:00
344,e0a912c1c5,content_building,98df4194c0,144,181.498,2016-09-28T18:36:26+00:00
345,7e5f367388,content_building,7a2d272d29,250,129.389,2016-09-28T19:14:02+00:00
346,e2afc71831,content_building,14b8271dd4,162,381.62,2016-09-28T18:40:37+00:00
347,33617c420e,content_building,1e45813da3,1,0.377,2016-09-28T18:23:57+00:00
348,91edb354d8,content_building,7a2d272d29,186,127.262,2016-09-28T18:54:56+00:00
349,7c7f0f26f7,content_building,3b6e176093,175,162.068,2016-09-28T18:45:38+00:00
350,84eebca750,content_building,72108785d7,407,398.208,2016-09-28T18:35:41+00:00
351,2c723ed4ca,content_building,38bb19fc8a,1,0.12,2016-09-28T18:48:52+00:00
352,4fde27cff1,content_building,69bc8296ba,1,0.23,2016-09-28T18:38:10+00:00
353,e7cd1d0195,content_building,0023984a45,6,44.376,2016-09-28T18:28:30+00:00
354,622522d974,content_building,abb7c1f2b6,1,0.5,2016-09-28T18:25:45+00:00
355,91b203e866,content_building,2583f7e311,175,208.499,2016-09-28T18:37:50+00:00
356,47bacf39c7,content_building,353028c47a,1,0.41300000000000003,2016-09-28T18:42:45+00:00
357,e25dd7a783,content_building,7482533ce9,246,184.989,2016-09-28T18:35:41+00:00
358,0aa3fc1d13,content_building,1e45813da3,1,0.215,2016-09-28T18:24:05+00:00
359,76721c57dc,content_building,c481711ea7,359,212.597,2016-09-28T18:34:58+00:00
360,93d72b7723,content_building,0023984a45,186,367.014,2016-09-28T18:40:00+00:00
361,5a0f07b2e1,content_building,549b9bc142,176,104.461,2016-09-28T19:23:42+00:00
362,beafc6be26,content_building,8bbaa43e86,274,119.69,2016-09-28T18:46:08+00:00
363,cfd0d377f5,content_building,00631301e8,122,555.281,2016-09-28T18:51:05+00:00
364,774a022d14,content_building,4bb66df86d,1,0.394,2016-09-28T19:19:38+00:00
365,87d11e9426,content_building,8bbaa43e86,239,125.319,2016-09-28T18:43:51+00:00
366,0aa3fc1d13,content_building,1e45813da3,1,0.268,2016-09-28T18:39:03+00:00
367,f0252b3711,content_building,7a2d272d29,220,474.224,2016-09-28T19:31:00+00:00
368,118fb3b854,content_building,38bb19fc8a,1,0.292,2016-09-28T18:49:02+00:00
369,8e08e58cef,content_building,549b9bc142,142,92.996,2016-09-28T19:21:04+00:00
370,e11aba7862,content_building,18fb0da3cf,1,1.09,2016-09-28T18:27:17+00:00
371,e46b6ce343,content_building,abb7c1f2b6,1,0.28200000000000003,2016-09-28T18:31:02+00:00
372,cd98d9f531,content_building,549b9bc142,168,163.036,2016-09-28T19:15:06+00:00
373,545ac6d8c5,content_building,abb7c1f2b6,74,88.497,2016-09-28T18:54:24+00:00
374,63b3d2e8fb,content_building,2583f7e311,149,112.553,2016-09-28T18:34:19+00:00
375,bd49fd3cdc,content_building,8994dfd91d,168,189.683,2016-09-28T18:35:26+00:00
376,b528294cae,content_building,ef2cb6c80b,4,21.268,2016-09-28T18:26:42+00:00
377,45c5bb4814,content_building,2c2579157a,350,347.33,2016-09-28T18:31:34+00:00
378,6e05e0b9f6,content_building,537758502d,180,158.453,2016-09-28T18:28:30+00:00
379,dbe349df1d,content_building,8bbaa43e86,237,94.705,2016-09-28T18:49:45+00:00
380,02791d6610,content_building,e7b9b511c5,601,397.149,2016-09-28T19:28:53+00:00
381,125d69392b,content_building,a253a4cd8d,191,616.54,2016-09-28T19:01:40+00:00
382,774a022d14,content_building,4bb66df86d,211,165.481,2016-09-28T19:31:37+00:00
383,e960b3116f,content_building,353028c47a,332,226.955,2016-09-28T18:41:49+00:00
384,bac1b56fba,content_building,7a2d272d29,240,311.016,2016-09-28T18:49:28+00:00
385,d20758909a,content_building,b22f22c82f,100,277.688,2016-09-28T18:48:54+00:00
386,9be1a219b6,content_building,4d9d9280bd,343,231.101,2016-09-28T18:52:22+00:00
387,7b9c7877ef,content_building,e97ed89aa0,261,146.671,2016-09-28T18:42:45+00:00
388,6676a265ee,content_building,a5387a06ee,1,0.299,2016-09-28T18:41:56+00:00
389,e4b9591f5c,content_building,98df4194c0,139,182.128,2016-09-28T18:42:54+00:00
390,9ee82118e7,content_building,e97ed89aa0,1,0.151,2016-09-28T18:40:05+00:00
391,57c8bc5eff,content_building,b22f22c82f,96,249.022,2016-09-28T18:53:17+00:00
392,79bfd7ce73,content_building,e97ed89aa0,242,128.292,2016-09-28T18:31:44+00:00
393,1304f99f72,content_building,ce9dfafe05,185,176.834,2016-09-28T18:56:39+00:00
394,4950cf6413,content_building,1e45813da3,1,0.189,2016-09-28T19:19:56+00:00
395,c638b53d5b,content_building,8bbaa43e86,1,0.185,2016-09-28T18:49:56+00:00
396,06453a8104,content_building,fd63dbc0da,446,315.582,2016-09-28T18:46:21+00:00
397,05d6c822f2,content_building,8bbaa43e86,234,102.531,2016-09-28T19:03:12+00:00
398,dc058f5fc6,content_building,69bc8296ba,1,0.108,2016-09-28T18:38:07+00:00
399,d03d6f2503,content_building,98df4194c0,122,160.055,2016-09-28T18:39:34+00:00
400,c18ddcc536,content_building,00631301e8,104,785.41,2016-09-28T18:55:10+00:00
401,510478c0b9,content_building,b22f22c82f,111,240.505,2016-09-28T18:57:29+00:00
402,e71607db3a,content_building,353028c47a,328,220.702,2016-09-28T18:37:16+00:00
403,5ac203041d,content_building,18fb0da3cf,184,137.465,2016-09-28T18:48:40+00:00
404,d52b3942c5,content_building,44188e4241,251,234.712,2016-09-28T18:33:17+00:00
405,e2312b601d,content_building,abb7c1f2b6,106,283.151,2016-09-28T18:52:52+00:00
406,3e0ed9d6b3,content_building,fd63dbc0da,427,229.098,2016-09-28T18:50:49+00:00
407,2edd688eb2,content_building,3b6e176093,202,266.754,2016-09-28T18:37:16+00:00
408,a27989618c,content_building,4d9d9280bd,544,365.185,2016-09-28T18:30:28+00:00
409,aa0ec2084c,content_building,abb7c1f2b6,1,0.359,2016-09-28T18:31:03+00:00
410,5aa11c13f7,content_building,18fb0da3cf,271,138.263,2016-09-28T18:43:09+00:00
411,1a097751ad,content_building,a5387a06ee,181,185.815,2016-09-28T18:54:35+00:00
412,ce27a07e20,content_building,e9b1ecf8f1,297,473.856,2016-09-28T18:34:27+00:00
413,6cc8a15bee,content_building,4d9d9280bd,365,261.052,2016-09-28T18:34:58+00:00
414,1a097751ad,content_building,a5387a06ee,1,0.292,2016-09-28T18:42:04+00:00
415,85c0564cdf,content_building,4d9d9280bd,282,198.921,2016-09-28T18:38:51+00:00
416,87caa90079,content_building,38bb19fc8a,1,0.199,2016-09-28T18:49:16+00:00
417,6ced1fb7f6,content_building,02fff0d754,357,228.003,2016-09-28T19:01:01+00:00
418,01c3429801,content_building,abb7c1f2b6,1,0.271,2016-09-28T18:39:47+00:00
419,85000d7a9c,content_building,5ad9a9b7ef,192,124.869,2016-09-28T18:34:16+00:00
420,e52db0d381,content_building,b13f46ce25,127,136.292,2016-09-28T19:01:59+00:00
421,63462ccbaa,content_building,3b6e176093,161,147.565,2016-09-28T18:40:05+00:00
422,c23dd76ac8,content_building,395ca4183b,185,334.309,2016-09-28T19:01:25+00:00
423,6236a1647f,content_building,a253a4cd8d,1,0.299,2016-09-28T19:06:21+00:00
424,33617c420e,content_building,1e45813da3,169,129.888,2016-09-28T18:36:58+00:00
425,97d6a21a4a,content_building,38bb19fc8a,1,0.221,2016-09-28T18:48:53+00:00
426,4b2c4aec76,content_building,4b9c5dd244,12,32.89,2016-09-28T18:30:14+00:00
427,c6407f3581,content_building,2583f7e311,182,118.45,2016-09-28T18:42:03+00:00
428,c01eebac21,content_building,38bb19fc8a,1,0.528,2016-09-28T18:49:04+00:00
429,ec7570e2c4,content_building,4d9d9280bd,339,225.024,2016-09-28T18:42:57+00:00
430,73628a7c7f,content_building,7a2d272d29,277,289.478,2016-09-28T18:59:55+00:00
431,3a6097af77,content_building,4865995a48,65,34.4,2016-09-28T18:42:50+00:00
432,8685956e77,content_building,2147e30d67,442,437.984,2016-09-28T18:51:50+00:00
433,faaa8d0866,content_building,abb7c1f2b6,1,0.581,2016-09-28T18:54:34+00:00
434,2240b8e043,content_building,1e45813da3,176,112.669,2016-09-28T19:34:54+00:00
435,7b68cfc5a8,content_building,8bbaa43e86,245,96.76,2016-09-28T19:04:59+00:00
436,3ce02a6d60,content_building,1e45813da3,1,0.305,2016-09-28T19:20:21+00:00
437,c0792d5d54,content_building,1e45813da3,148,141.708,2016-09-28T19:28:16+00:00
438,8b00e31aae,content_building,7a2d272d29,188,255.851,2016-09-28T18:57:17+00:00
439,545ac6d8c5,content_building,abb7c1f2b6,1,0.26,2016-09-28T18:41:59+00:00
440,5abb23d38c,content_building,e0b003b6ad,188,102.444,2016-09-28T18:58:46+00:00
441,aec8369f8a,content_building,f23825a9f8,435,623.608,2016-09-28T18:52:09+00:00
442,01f3b16837,content_building,ef56c9d70d,239,184.882,2016-09-28T18:41:44+00:00
443,9ae816a9c1,content_building,18fb0da3cf,185,142.079,2016-09-28T18:33:03+00:00
444,3c0e2119c7,content_building,353028c47a,185,890.216,2016-09-28T18:57:05+00:00
445,53da76706f,content_building,537758502d,213,133.685,2016-09-28T18:34:42+00:00
446,16632dd88f,content_building,b22f22c82f,1,0.47900000000000004,2016-09-28T18:49:01+00:00
447,c0792d5d54,content_building,1e45813da3,1,0.242,2016-09-28T19:25:10+00:00
448,862cb0b3b0,content_building,2c2579157a,421,287.507,2016-09-28T18:47:11+00:00
449,efef129225,content_building,afcd1c8331,222,236.209,2016-09-28T18:46:54+00:00
450,7421e305eb,content_building,02fff0d754,319,246.909,2016-09-28T19:10:23+00:00
451,b9f7b094a4,content_building,d6508641e6,80,169.928,2016-09-28T18:28:11+00:00
452,5e824c6ee3,content_building,618b2a871c,241,344.186,2016-09-28T18:32:18+00:00
453,d52b3942c5,content_building,37fce509b3,3,75.092,2016-09-28T18:28:44+00:00
454,0d290bafb1,content_building,18fb0da3cf,201,121.389,2016-09-28T18:46:02+00:00
455,7186b84705,content_building,8bbaa43e86,332,120.964,2016-09-28T19:09:31+00:00
456,6ffcbd0f24,content_building,e97ed89aa0,1,0.193,2016-09-28T18:29:23+00:00
457,e52db0d381,content_building,b13f46ce25,81,61.423,2016-09-28T19:06:54+00:00
458,7303b22a79,content_building,e97ed89aa0,198,156.926,2016-09-28T18:34:25+00:00
459,3fd6614bfa,content_building,a5387a06ee,1,0.28700000000000003,2016-09-28T18:42:12+00:00
460,7b68cfc5a8,content_building,8bbaa43e86,1,0.246,2016-09-28T19:05:15+00:00
461,4ba4b89daf,content_building,e0b003b6ad,156,88.811,2016-09-28T19:00:25+00:00
462,70446c3a5c,content_building,0023984a45,275,214.81,2016-09-28T18:32:18+00:00
463,3bb2027316,content_building,abb7c1f2b6,1,0.483,2016-09-28T18:27:09+00:00
464,30a4a2add9,content_building,8c24affad0,139,453.794,2016-09-28T19:00:09+00:00
465,7c7e5869b9,content_building,4b1dd56260,65,89.307,2016-09-28T18:29:28+00:00
466,7b68cfc5a8,content_building,8bbaa43e86,1,0.228,2016-09-28T19:05:11+00:00
467,0b53c6202a,content_building,abb7c1f2b6,134,110.773,2016-09-28T18:47:23+00:00
468,86253a54f3,content_building,549b9bc142,1,0.449,2016-09-28T18:32:45+00:00
469,9b18abf04d,content_building,7a2d272d29,243,151.477,2016-09-28T19:20:05+00:00
470,6bbbfb9f02,content_building,7a2d272d29,196,150.568,2016-09-28T18:34:20+00:00
471,22eb0e8ab8,content_building,4bb66df86d,288,183.336,2016-09-28T18:35:20+00:00
472,e7628e37aa,content_building,7482533ce9,234,130.052,2016-09-28T18:40:22+00:00
473,8f440455c6,content_building,38bb19fc8a,1,0.231,2016-09-28T18:48:46+00:00
474,88040988a9,content_building,38bb19fc8a,190,146.954,2016-09-28T18:48:44+00:00
475,e5f39a8223,content_building,8bbaa43e86,263,103.669,2016-09-28T19:01:15+00:00
476,cee27481db,content_building,02fff0d754,333,307.458,2016-09-28T18:56:46+00:00
477,8c6b775600,content_building,69bc8296ba,237,244.813,2016-09-28T18:37:40+00:00
478,b4272904c2,content_building,a253a4cd8d,1,0.28300000000000003,2016-09-28T19:05:58+00:00
479,102a83ffcc,content_building,fd63dbc0da,382,252.615,2016-09-28T18:55:15+00:00
480,8820f5d28f,content_building,7a2d272d29,258,303.576,2016-09-28T18:51:57+00:00
481,675631a077,content_building,49c2f8043e,264,186.703,2016-09-28T18:37:28+00:00
482,1ede95a385,content_building,a5387a06ee,1,0.9560000000000001,2016-09-28T18:41:08+00:00
483,aaeccadaaa,content_building,37c2264b71,390,316.94,2016-09-28T18:37:16+00:00
484,c9a96f8430,content_building,5ad9a9b7ef,184,105.966,2016-09-28T18:36:19+00:00
485,0e916ae22c,content_building,ce9dfafe05,199,137.305,2016-09-28T18:52:30+00:00
486,8d5b9eb20a,content_building,fd63dbc0da,252,186.045,2016-09-28T18:58:38+00:00
487,8f6aa8189f,content_building,4865995a48,266,150.378,2016-09-28T18:36:43+00:00
488,e8a0d66bc9,content_building,2583f7e311,161,109.334,2016-09-28T18:32:23+00:00
489,2240b8e043,content_building,1e45813da3,1,0.223,2016-09-28T19:20:12+00:00
490,ad28f035b6,content_building,5804d2da04,255,388.24,2016-09-28T18:44:20+00:00
491,ec8fa3c6dc,content_building,7482533ce9,225,111.618,2016-09-28T18:32:19+00:00
492,b4272904c2,content_building,a253a4cd8d,42,185.998,2016-09-28T19:04:51+00:00
493,3ce02a6d60,content_building,1e45813da3,1,0.23900000000000002,2016-09-28T19:34:59+00:00
494,66d2637200,content_building,8c24affad0,335,388.522,2016-09-28T18:46:44+00:00
495,cd1e9ced64,content_building,5ad9a9b7ef,147,199.35,2016-09-28T18:40:10+00:00
496,026e3f31a7,content_building,2c2579157a,490,335.925,2016-09-28T18:42:21+00:00
497,8f913a23be,content_building,2583f7e311,173,126.467,2016-09-28T18:40:00+00:00
498,ffa21874ef,content_building,4865995a48,242,175.7,2016-09-28T18:42:01+00:00
499,6906a7690f,content_building,4d9d9280bd,276,537.255,2016-09-28T19:01:47+00:00
500,02e0a2019a,content_building,071a2e194d,1,0.61,2016-09-28T18:27:36+00:00
501,5f1f07d706,content_building,974146898f,300,244.918,2016-09-28T18:30:56+00:00
502,c8dea2fd13,content_building,7482533ce9,262,122.487,2016-09-28T18:44:12+00:00
503,40a5af91dc,content_building,18fb0da3cf,178,120.911,2016-09-28T18:40:13+00:00
504,0d290bafb1,content_building,18fb0da3cf,1,0.638,2016-09-28T18:40:38+00:00
505,6b4f406403,content_building,18fb0da3cf,272,188.178,2016-09-28T18:57:45+00:00
506,9e76a8b437,content_building,8bbaa43e86,238,110.297,2016-09-28T18:59:22+00:00
507,aac08454b1,content_building,618b2a871c,506,566.816,2016-09-28T18:50:21+00:00
508,f295aed549,content_building,618b2a871c,292,302.649,2016-09-28T18:51:42+00:00
509,3fd6614bfa,content_building,a5387a06ee,1,1.026,2016-09-28T18:54:55+00:00
510,c9d49b4f8e,content_building,ce9dfafe05,194,149.989,2016-09-28T18:46:42+00:00
511,483bf8b2fb,content_building,7a2d272d29,213,784.0,2016-09-28T19:05:11+00:00
512,dc3d8b451a,content_building,0023984a45,49,380.272,2016-09-28T18:46:40+00:00
513,6ffcbd0f24,content_building,e97ed89aa0,1,0.271,2016-09-28T18:39:59+00:00
514,aa0ec2084c,content_building,abb7c1f2b6,81,86.783,2016-09-28T18:43:35+00:00
515,e821a9ab25,content_building,3b6e176093,168,150.02,2016-09-28T18:48:15+00:00
516,25ef3b387b,content_building,98df4194c0,144,190.62,2016-09-28T18:49:14+00:00
517,a50f0d9fae,content_building,38bb19fc8a,1,0.224,2016-09-28T18:48:51+00:00
518,c9cac40bd0,content_building,37c2264b71,317,305.482,2016-09-28T18:42:38+00:00
519,c0f1b40db8,content_building,7482533ce9,214,145.108,2016-09-28T18:38:09+00:00
520,0e2ca83b06,content_building,7482533ce9,226,102.537,2016-09-28T18:42:07+00:00
521,ad1d4cc5ec,content_building,a5387a06ee,214,216.272,2016-09-28T18:40:39+00:00
522,8cd6917f4c,content_building,7482533ce9,256,151.819,2016-09-28T18:27:48+00:00
523,6ffcbd0f24,content_building,e97ed89aa0,201,162.959,2016-09-28T18:39:53+00:00
524,91f7109e39,content_building,7a2d272d29,201,313.757,2016-09-28T19:11:32+00:00
525,42dc196abd,content_building,18fb0da3cf,180,119.392,2016-09-28T18:35:19+00:00
526,db03c3412e,content_building,00631301e8,138,757.983,2016-09-28T18:59:24+00:00
527,5348fedbad,content_building,1e45813da3,1,0.166,2016-09-28T18:24:21+00:00
528,722379abb9,content_building,77d754270a,145,198.848,2016-09-28T19:01:34+00:00
529,cc1502d126,content_building,98df4194c0,171,196.364,2016-09-28T18:33:07+00:00
530,667af258eb,content_building,ce9dfafe05,204,166.66,2016-09-28T19:00:02+00:00
531,174e13ff1c,content_building,1e45813da3,1,0.153,2016-09-28T19:28:30+00:00
532,9b57aa0c24,content_building,14b8271dd4,218,139.5,2016-09-28T18:42:58+00:00
533,3bb2027316,content_building,abb7c1f2b6,95,86.481,2016-09-28T18:41:24+00:00
534,d93582971d,content_building,1e45813da3,1,0.138,2016-09-28T18:24:16+00:00
535,4ba4b89daf,content_building,8523245ab3,152,124.445,2016-09-28T18:45:31+00:00
536,9acf1c61cf,content_building,353028c47a,289,274.173,2016-09-28T18:33:07+00:00
537,c0792d5d54,content_building,1e45813da3,1,0.251,2016-09-28T19:20:01+00:00
538,26404b016b,content_building,38bb19fc8a,1,0.182,2016-09-28T18:49:15+00:00
539,f295aed549,content_building,618b2a871c,1,0.292,2016-09-28T18:45:07+00:00
540,ade3194a37,content_building,e11038c135,222,225.71,2016-09-28T18:27:30+00:00
541,1ede95a385,content_building,a5387a06ee,187,187.104,2016-09-28T18:45:28+00:00
542,d89106edbc,content_building,0023984a45,4,49.039,2016-09-28T18:33:27+00:00
543,6e5f0ec837,content_building,9bb3a93fc4,102,322.775,2016-09-28T18:39:47+00:00
544,3e663d6238,content_building,8523245ab3,180,152.448,2016-09-28T18:43:21+00:00
545,8d5b9eb20a,content_building,5ad9a9b7ef,1,0.159,2016-09-28T18:30:30+00:00
546,3a3ef75de1,content_building,3b6e176093,157,200.774,2016-09-28T18:32:41+00:00
547,406c6a9e0b,content_building,2583f7e311,164,118.805,2016-09-28T18:46:06+00:00
548,e17c9ce8b3,content_building,9178b8f001,241,271.641,2016-09-28T18:48:27+00:00
549,61758a1007,content_building,1e45813da3,1,0.161,2016-09-28T18:23:50+00:00
550,14d4dbdae4,content_building,8bbaa43e86,239,102.503,2016-09-28T19:13:48+00:00
551,174e13ff1c,content_building,1e45813da3,1,0.148,2016-09-28T19:20:07+00:00
552,a842371a45,content_building,38bb19fc8a,207,152.59,2016-09-28T18:46:15+00:00
553,5c72b1990c,content_building,8bbaa43e86,1,0.5700000000000001,2016-09-28T19:11:46+00:00
554,e8e08b3848,content_building,4d9d9280bd,459,264.788,2016-09-28T18:48:01+00:00
555,50037d4e33,content_building,c481711ea7,491,260.963,2016-09-28T18:31:20+00:00
556,6676a265ee,content_building,a5387a06ee,201,142.661,2016-09-28T18:51:01+00:00
557,aee375c3fa,content_building,e97ed89aa0,262,158.098,2016-09-28T18:37:06+00:00
558,32bb2ac550,content_building,5ad9a9b7ef,186,131.605,2016-09-28T18:30:13+00:00
559,475efc1c62,content_building,9fb72a495c,189,110.089,2016-09-29T15:04:48+00:00
560,9c88b3c70b,content_building,11361a44a0,84,129.866,2016-09-29T14:32:03+00:00
